step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_stopped;step_teleports;step_time;step_waiting
454;0;0;454;0;464;464;10.26;0.74;62.73;0.00;10;0;0;2779.00;0
454;0;0;454;0;464;464;10.65;0.77;62.73;0.00;10;0;0;2780.00;0
454;0;0;454;0;464;464;10.53;0.76;62.73;0.00;10;0;0;2781.00;0
454;0;1;454;0;464;464;10.60;0.76;62.73;0.00;10;0;0;2782.00;0
454;0;0;454;0;464;464;10.89;0.78;62.73;0.00;10;0;0;2783.00;0
454;0;0;454;1;465;465;9.99;0.72;62.73;0.00;11;0;0;2784.00;0
454;0;0;454;0;465;465;10.31;0.74;62.73;0.00;11;0;0;2785.00;0
454;0;0;454;0;465;465;10.76;0.77;62.73;0.00;11;0;0;2786.00;0
454;0;0;454;0;465;465;10.42;0.75;62.73;0.00;11;0;0;2787.00;0
454;0;1;454;0;465;465;10.00;0.72;62.73;0.00;11;0;0;2788.00;0
454;0;0;454;0;465;465;10.13;0.73;62.73;0.00;11;0;0;2789.00;0
454;0;0;454;1;466;466;9.42;0.68;62.73;0.00;12;0;0;2790.00;0
454;0;0;454;0;466;466;9.82;0.71;62.73;0.00;12;0;0;2791.00;0
455;0;0;455;0;466;466;9.89;0.71;62.75;0.00;11;0;0;2792.00;0
455;0;0;455;0;466;466;10.19;0.73;62.75;0.00;11;0;0;2793.00;0
455;0;0;455;0;466;466;10.75;0.77;62.75;0.00;11;0;0;2794.00;0
455;0;0;455;0;466;466;10.91;0.79;62.75;0.00;11;0;0;2795.00;0
456;0;0;456;1;467;467;10.17;0.73;62.75;0.00;11;0;0;2796.00;0
456;0;0;456;0;467;467;9.94;0.72;62.75;0.00;11;0;0;2797.00;0
457;0;1;457;0;467;467;9.65;0.70;62.75;0.00;10;0;0;2798.00;0
457;0;0;457;0;467;467;10.11;0.73;62.75;0.00;10;0;0;2799.00;0
457;0;0;457;0;467;467;10.57;0.76;62.75;0.00;10;0;0;2800.00;0
458;0;0;458;0;467;467;10.49;0.76;62.74;0.00;9;0;0;2801.00;0
458;0;0;458;1;468;468;9.48;0.68;62.74;0.00;10;0;0;2802.00;0
458;0;0;458;0;468;468;9.53;0.69;62.74;0.00;10;0;0;2803.00;0
458;0;0;458;0;468;468;9.48;0.68;62.74;0.00;10;0;0;2804.00;0
458;0;0;458;0;468;468;9.92;0.71;62.74;0.00;10;0;0;2805.00;0
458;0;0;458;0;468;468;10.15;0.73;62.74;0.00;10;0;0;2806.00;0
458;0;0;458;0;468;468;10.62;0.76;62.74;0.00;10;0;0;2807.00;0
458;0;0;458;1;469;469;9.69;0.70;62.74;0.00;11;0;0;2808.00;0
458;0;0;458;0;469;469;10.52;0.76;62.74;0.00;11;0;0;2809.00;0
458;0;1;458;0;469;469;10.68;0.77;62.74;0.00;11;0;0;2810.00;0
458;0;0;458;0;469;469;10.34;0.74;62.74;0.00;11;0;0;2811.00;0
458;0;0;458;0;469;469;10.20;0.73;62.74;0.00;11;0;0;2812.00;0
458;0;0;458;0;469;469;10.61;0.76;62.74;0.00;11;0;0;2813.00;0
458;0;0;458;1;470;470;10.39;0.75;62.74;0.00;12;0;0;2814.00;0
458;0;0;458;0;470;470;10.93;0.79;62.74;0.00;12;0;0;2815.00;0
458;0;0;458;0;470;470;11.12;0.80;62.74;0.00;12;0;0;2816.00;0
458;0;0;458;0;470;470;10.85;0.78;62.74;0.00;12;0;0;2817.00;0
458;0;0;458;0;470;470;10.66;0.77;62.74;0.00;12;0;0;2818.00;0
458;0;0;458;0;470;470;10.53;0.76;62.74;0.00;12;0;0;2819.00;0
458;0;0;458;1;471;471;9.81;0.71;62.74;0.00;13;0;0;2820.00;0
458;0;0;458;0;471;471;9.91;0.71;62.74;0.00;13;0;0;2821.00;0
459;0;0;459;0;471;471;9.75;0.70;62.77;0.00;12;0;0;2822.00;0
459;0;0;459;0;471;471;9.81;0.71;62.77;0.00;12;0;0;2823.00;0
459;0;0;459;0;471;471;9.69;0.70;62.77;0.00;12;0;0;2824.00;0
459;0;0;459;0;471;471;10.31;0.74;62.77;0.00;12;0;0;2825.00;0
459;0;1;459;1;472;472;9.71;0.70;62.77;0.00;13;0;0;2826.00;0
459;0;0;459;0;472;472;9.81;0.71;62.77;0.00;13;0;0;2827.00;0
459;0;0;459;0;472;472;10.16;0.73;62.77;0.00;13;0;0;2828.00;0
459;0;0;459;0;472;472;10.29;0.74;62.77;0.00;13;0;0;2829.00;0
460;0;0;460;0;472;472;10.38;0.75;62.80;0.00;12;0;0;2830.00;0
460;0;0;460;0;472;472;10.89;0.78;62.80;0.00;12;0;0;2831.00;0
461;0;0;461;1;473;473;10.59;0.76;62.82;0.00;12;0;0;2832.00;0
461;0;0;461;0;473;473;11.15;0.80;62.82;0.00;12;0;0;2833.00;0
462;0;0;462;0;473;473;10.95;0.79;62.83;0.00;11;0;0;2834.00;0
462;0;0;462;0;473;473;11.00;0.79;62.83;0.00;11;0;0;2835.00;0
463;0;0;463;0;473;473;11.22;0.81;62.83;0.00;10;0;0;2836.00;0
463;0;0;463;0;473;473;11.78;0.85;62.83;0.00;10;0;0;2837.00;0
464;0;0;464;1;474;474;10.90;0.78;62.82;0.00;10;0;0;2838.00;0
464;0;0;464;0;474;474;11.06;0.80;62.82;0.00;10;0;0;2839.00;0
464;0;0;464;0;474;474;11.30;0.81;62.82;0.00;10;0;0;2840.00;0
464;0;0;464;0;474;474;10.73;0.77;62.82;0.00;10;0;0;2841.00;0
465;0;0;465;0;474;474;10.39;0.75;62.81;0.00;9;0;0;2842.00;0
465;0;0;465;0;474;474;10.93;0.79;62.81;0.00;9;0;0;2843.00;0
465;0;0;465;1;475;475;10.48;0.75;62.81;0.00;10;0;0;2844.00;0
465;0;0;465;0;475;475;11.06;0.80;62.81;0.00;10;0;0;2845.00;0
465;0;1;465;0;475;475;11.68;0.84;62.81;0.00;10;0;0;2846.00;0
465;0;0;465;0;475;475;11.92;0.86;62.81;0.00;10;0;0;2847.00;0
465;0;0;465;0;475;475;11.59;0.83;62.81;0.00;10;0;0;2848.00;0
465;0;0;465;0;475;475;11.89;0.86;62.81;0.00;10;0;0;2849.00;0
466;0;0;466;1;476;476;10.79;0.78;62.81;0.00;10;0;0;2850.00;0
466;0;0;466;0;476;476;10.68;0.77;62.81;0.00;10;0;0;2851.00;0
466;0;0;466;0;476;476;10.14;0.73;62.81;0.00;10;0;0;2852.00;0
466;0;0;466;0;476;476;9.71;0.70;62.81;0.00;10;0;0;2853.00;0
466;0;0;466;0;476;476;10.04;0.72;62.81;0.00;10;0;0;2854.00;0
466;0;0;466;0;476;476;10.18;0.73;62.81;0.00;10;0;0;2855.00;0
466;0;0;466;1;477;477;9.71;0.70;62.81;0.00;11;0;0;2856.00;0
467;0;0;467;0;477;477;9.93;0.71;62.80;0.00;10;0;0;2857.00;0
467;0;0;467;0;477;477;10.48;0.75;62.80;0.00;10;0;0;2858.00;0
467;0;0;467;0;477;477;10.82;0.78;62.80;0.00;10;0;0;2859.00;0
467;0;0;467;0;477;477;10.89;0.78;62.80;0.00;10;0;0;2860.00;0
467;0;0;467;0;477;477;10.59;0.76;62.80;0.00;10;0;0;2861.00;0
467;0;0;467;1;478;478;10.37;0.75;62.80;0.00;11;0;0;2862.00;0
468;0;0;468;0;478;478;10.35;0.75;62.80;0.00;10;0;0;2863.00;0
468;0;0;468;0;478;478;10.77;0.78;62.80;0.00;10;0;0;2864.00;0
468;0;0;468;0;478;478;10.94;0.79;62.80;0.00;10;0;0;2865.00;0
468;0;0;468;0;478;478;11.13;0.80;62.80;0.00;10;0;0;2866.00;0
468;0;0;468;0;478;478;11.62;0.84;62.80;0.00;10;0;0;2867.00;0
469;0;0;469;1;479;479;10.66;0.77;62.79;0.00;10;0;0;2868.00;0
469;0;0;469;0;479;479;11.03;0.79;62.79;0.00;10;0;0;2869.00;0
469;0;0;469;0;479;479;10.97;0.79;62.79;0.00;10;0;0;2870.00;0
469;0;0;469;0;479;479;11.09;0.80;62.79;0.00;10;0;0;2871.00;0
469;0;0;469;0;479;479;11.01;0.79;62.79;0.00;10;0;0;2872.00;0
469;0;0;469;0;479;479;10.52;0.76;62.79;0.00;10;0;0;2873.00;0
469;0;0;469;1;480;480;9.49;0.68;62.79;0.00;11;0;0;2874.00;0
469;0;0;469;0;480;480;9.95;0.72;62.79;0.00;11;0;0;2875.00;0
469;0;0;469;0;480;480;9.82;0.71;62.79;0.00;11;0;0;2876.00;0
469;0;0;469;0;480;480;10.38;0.75;62.79;0.00;11;0;0;2877.00;0
469;0;0;469;0;480;480;10.76;0.77;62.79;0.00;11;0;0;2878.00;0
469;0;0;469;0;480;480;11.21;0.81;62.79;0.00;11;0;0;2879.00;0
469;0;0;469;1;481;481;10.50;0.76;62.79;0.00;12;0;0;2880.00;0
469;0;0;469;0;481;481;10.62;0.76;62.79;0.00;12;0;0;2881.00;0
469;0;0;469;0;481;481;10.63;0.77;62.79;0.00;12;0;0;2882.00;0
470;0;0;470;0;481;481;10.49;0.75;62.81;0.00;11;0;0;2883.00;0
470;0;0;470;0;481;481;10.98;0.79;62.81;0.00;11;0;0;2884.00;0
471;0;0;471;0;481;481;10.40;0.75;62.81;0.00;10;0;0;2885.00;0
471;0;1;471;1;482;482;10.20;0.73;62.81;0.00;11;0;0;2886.00;0
471;0;0;471;0;482;482;10.93;0.79;62.81;0.00;11;0;0;2887.00;0
471;0;0;471;0;482;482;11.07;0.80;62.81;0.00;11;0;0;2888.00;0
471;0;0;471;0;482;482;10.49;0.76;62.81;0.00;11;0;0;2889.00;0
472;0;0;472;0;482;482;10.42;0.75;62.81;0.00;10;0;0;2890.00;0
472;0;0;472;0;482;482;10.91;0.79;62.81;0.00;10;0;0;2891.00;0
473;0;1;473;1;483;483;10.07;0.73;62.81;0.00;10;0;0;2892.00;0
473;0;0;473;0;483;483;10.99;0.79;62.81;0.00;10;0;0;2893.00;0
473;0;0;473;0;483;483;10.99;0.79;62.81;0.00;10;0;0;2894.00;0
473;0;0;473;0;483;483;10.68;0.77;62.81;0.00;10;0;0;2895.00;0
473;0;0;473;0;483;483;10.74;0.77;62.81;0.00;10;0;0;2896.00;0
474;0;0;474;0;483;483;10.60;0.76;62.80;0.00;9;0;0;2897.00;0
474;0;1;474;1;484;484;10.17;0.73;62.80;0.00;10;0;0;2898.00;0
474;0;0;474;0;484;484;10.81;0.78;62.80;0.00;10;0;0;2899.00;0
474;0;0;474;0;484;484;11.60;0.84;62.80;0.00;10;0;0;2900.00;0
474;0;0;474;0;484;484;11.81;0.85;62.80;0.00;10;0;0;2901.00;0
474;0;0;474;0;484;484;12.14;0.87;62.80;0.00;10;0;0;2902.00;0
474;0;0;474;0;484;484;12.14;0.87;62.80;0.00;10;0;0;2903.00;0
474;0;0;474;1;485;485;10.95;0.79;62.80;0.00;11;0;0;2904.00;0
475;0;0;475;0;485;485;10.41;0.75;62.80;0.00;10;0;0;2905.00;0
475;0;0;475;0;485;485;10.52;0.76;62.80;0.00;10;0;0;2906.00;0
475;0;0;475;0;485;485;10.45;0.75;62.80;0.00;10;0;0;2907.00;0
475;0;0;475;0;485;485;10.66;0.77;62.80;0.00;10;0;0;2908.00;0
475;0;0;475;0;485;485;10.84;0.78;62.80;0.00;10;0;0;2909.00;0
475;0;0;475;1;486;486;9.98;0.72;62.80;0.00;11;0;0;2910.00;0
475;0;0;475;0;486;486;10.52;0.76;62.80;0.00;11;0;0;2911.00;0
475;0;0;475;0;486;486;10.75;0.77;62.80;0.00;11;0;0;2912.00;0
476;0;0;476;0;486;486;10.65;0.77;62.80;0.00;10;0;0;2913.00;0
476;0;0;476;0;486;486;10.83;0.78;62.80;0.00;10;0;0;2914.00;0
476;0;0;476;0;486;486;11.04;0.79;62.80;0.00;10;0;0;2915.00;0
476;0;0;476;1;487;487;10.46;0.75;62.80;0.00;11;0;0;2916.00;0
477;0;0;477;0;487;487;11.08;0.80;62.79;0.00;10;0;0;2917.00;0
477;0;0;477;0;487;487;11.38;0.82;62.79;0.00;10;0;0;2918.00;0
477;0;0;477;0;487;487;11.53;0.83;62.79;0.00;10;0;0;2919.00;0
477;0;0;477;0;487;487;11.46;0.82;62.79;0.00;10;0;0;2920.00;0
477;0;1;477;0;487;487;11.84;0.85;62.79;0.00;10;0;0;2921.00;0
477;0;0;477;1;488;488;11.00;0.79;62.79;0.00;11;0;0;2922.00;0
478;0;0;478;0;488;488;11.41;0.82;62.79;0.00;10;0;0;2923.00;0
478;0;0;478;0;488;488;11.02;0.79;62.79;0.00;10;0;0;2924.00;0
478;0;0;478;0;488;488;10.42;0.75;62.79;0.00;10;0;0;2925.00;0
478;0;0;478;0;488;488;10.29;0.74;62.79;0.00;10;0;0;2926.00;0
478;0;0;478;0;488;488;10.24;0.74;62.79;0.00;10;0;0;2927.00;0
478;0;0;478;1;489;489;9.84;0.71;62.79;0.00;11;0;0;2928.00;0
478;0;0;478;0;489;489;10.61;0.76;62.79;0.00;11;0;0;2929.00;0
478;0;0;478;0;489;489;10.39;0.75;62.79;0.00;11;0;0;2930.00;0
478;0;0;478;0;489;489;10.61;0.76;62.79;0.00;11;0;0;2931.00;0
478;0;0;478;0;489;489;10.51;0.76;62.79;0.00;11;0;0;2932.00;0
478;0;0;478;0;489;489;10.94;0.79;62.79;0.00;11;0;0;2933.00;0
478;0;0;478;1;490;490;10.80;0.78;62.79;0.00;12;0;0;2934.00;0
478;0;0;478;0;490;490;11.66;0.84;62.79;0.00;12;0;0;2935.00;0
479;0;0;479;0;490;490;12.06;0.87;62.80;0.00;11;0;0;2936.00;0
479;0;0;479;0;490;490;11.26;0.81;62.80;0.00;11;0;0;2937.00;0
480;0;0;480;0;490;490;11.24;0.81;62.80;0.00;10;0;0;2938.00;0
480;0;0;480;0;490;490;11.91;0.86;62.80;0.00;10;0;0;2939.00;0
481;0;0;481;1;491;491;10.87;0.78;62.80;0.00;10;0;0;2940.00;0
481;0;0;481;0;491;491;11.48;0.83;62.80;0.00;10;0;0;2941.00;0
481;0;0;481;0;491;491;11.38;0.82;62.80;0.00;10;0;0;2942.00;0
481;0;0;481;0;491;491;10.80;0.78;62.80;0.00;10;0;0;2943.00;0
481;0;1;481;0;491;491;11.02;0.79;62.80;0.00;10;0;0;2944.00;0
482;0;0;482;0;491;491;11.13;0.80;62.79;0.00;9;0;0;2945.00;0
482;0;0;482;1;492;492;10.84;0.78;62.79;0.00;10;0;0;2946.00;0
482;0;0;482;0;492;492;11.09;0.80;62.79;0.00;10;0;0;2947.00;0
482;0;0;482;0;492;492;11.26;0.81;62.79;0.00;10;0;0;2948.00;0
482;0;1;482;0;492;492;10.99;0.79;62.79;0.00;10;0;0;2949.00;0
482;0;0;482;0;492;492;10.82;0.78;62.79;0.00;10;0;0;2950.00;0
483;0;0;483;0;492;492;11.62;0.84;62.78;0.00;9;0;0;2951.00;0
483;0;0;483;1;493;493;10.88;0.78;62.78;0.00;10;0;0;2952.00;0
483;0;0;483;0;493;493;11.61;0.84;62.78;0.00;10;0;0;2953.00;0
483;0;0;483;0;493;493;11.45;0.82;62.78;0.00;10;0;0;2954.00;0
483;0;0;483;0;493;493;11.21;0.81;62.78;0.00;10;0;0;2955.00;0
483;0;0;483;0;493;493;10.89;0.78;62.78;0.00;10;0;0;2956.00;0
483;0;0;483;0;493;493;11.50;0.83;62.78;0.00;10;0;0;2957.00;0
484;0;0;484;1;494;494;10.85;0.78;62.77;0.00;10;0;0;2958.00;0
484;0;0;484;0;494;494;11.23;0.81;62.77;0.00;10;0;0;2959.00;0
484;0;0;484;0;494;494;11.00;0.79;62.77;0.00;10;0;0;2960.00;0
484;0;0;484;0;494;494;10.71;0.77;62.77;0.00;10;0;0;2961.00;0
484;0;0;484;0;494;494;10.84;0.78;62.77;0.00;10;0;0;2962.00;0
484;0;0;484;0;494;494;11.16;0.80;62.77;0.00;10;0;0;2963.00;0
485;0;0;485;1;495;495;10.34;0.74;62.77;0.00;10;0;0;2964.00;0
485;0;0;485;0;495;495;11.08;0.80;62.77;0.00;10;0;0;2965.00;0
485;0;0;485;0;495;495;11.17;0.80;62.77;0.00;10;0;0;2966.00;0
485;0;1;485;0;495;495;11.71;0.84;62.77;0.00;10;0;0;2967.00;0
485;0;0;485;0;495;495;11.39;0.82;62.77;0.00;10;0;0;2968.00;0
485;0;0;485;0;495;495;11.40;0.82;62.77;0.00;10;0;0;2969.00;0
486;0;0;486;1;496;496;10.50;0.76;62.76;0.00;10;0;0;2970.00;0
486;0;0;486;0;496;496;11.14;0.80;62.76;0.00;10;0;0;2971.00;0
486;0;0;486;0;496;496;11.05;0.80;62.76;0.00;10;0;0;2972.00;0
486;0;1;486;0;496;496;10.69;0.77;62.76;0.00;10;0;0;2973.00;0
486;0;0;486;0;496;496;10.85;0.78;62.76;0.00;10;0;0;2974.00;0
487;0;0;487;0;496;496;11.10;0.80;62.76;0.00;9;0;0;2975.00;0
487;0;0;487;1;497;497;10.55;0.76;62.76;0.00;10;0;0;2976.00;0
487;0;0;487;0;497;497;11.16;0.80;62.76;0.00;10;0;0;2977.00;0
487;0;0;487;0;497;497;11.01;0.79;62.76;0.00;10;0;0;2978.00;0
487;0;0;487;0;497;497;10.85;0.78;62.76;0.00;10;0;0;2979.00;0
487;0;0;487;0;497;497;10.67;0.77;62.76;0.00;10;0;0;2980.00;0
487;0;0;487;0;497;497;11.07;0.80;62.76;0.00;10;0;0;2981.00;0
488;0;0;488;1;498;498;10.28;0.74;62.75;0.00;10;0;0;2982.00;0
488;0;0;488;0;498;498;10.93;0.79;62.75;0.00;10;0;0;2983.00;0
488;0;0;488;0;498;498;11.39;0.82;62.75;0.00;10;0;0;2984.00;0
488;0;0;488;0;498;498;11.59;0.83;62.75;0.00;10;0;0;2985.00;0
488;0;0;488;0;498;498;11.76;0.85;62.75;0.00;10;0;0;2986.00;0
488;0;0;488;0;498;498;11.89;0.86;62.75;0.00;10;0;0;2987.00;0
489;0;0;489;1;499;499;10.49;0.76;62.74;0.00;10;0;0;2988.00;0
489;0;0;489;0;499;499;10.41;0.75;62.74;0.00;10;0;0;2989.00;0
489;0;0;489;0;499;499;10.59;0.76;62.74;0.00;10;0;0;2990.00;0
489;0;1;489;0;499;499;10.43;0.75;62.74;0.00;10;0;0;2991.00;0
489;0;0;489;0;499;499;10.34;0.74;62.74;0.00;10;0;0;2992.00;0
489;0;0;489;0;499;499;10.93;0.79;62.74;0.00;10;0;0;2993.00;0
489;0;1;489;1;500;500;10.46;0.75;62.74;0.00;11;0;0;2994.00;0
489;0;0;489;0;500;500;10.90;0.78;62.74;0.00;11;0;0;2995.00;0
489;0;0;489;0;500;500;11.06;0.80;62.74;0.00;11;0;0;2996.00;0
489;0;0;489;0;500;500;11.13;0.80;62.74;0.00;11;0;0;2997.00;0
490;0;0;490;0;500;500;10.62;0.76;62.75;0.00;10;0;0;2998.00;0
490;0;0;490;0;500;500;11.50;0.83;62.75;0.00;10;0;0;2999.00;0
491;0;0;491;1;501;501;10.61;0.76;62.74;0.00;10;0;0;3000.00;0
491;0;0;491;0;501;501;10.57;0.76;62.74;0.00;10;0;0;3001.00;0
491;0;0;491;0;501;501;11.40;0.82;62.74;0.00;10;0;0;3002.00;0
491;0;0;491;0;501;501;11.78;0.85;62.74;0.00;10;0;0;3003.00;0
491;0;0;491;0;501;501;12.12;0.87;62.74;0.00;10;0;0;3004.00;0
492;0;0;492;0;501;501;12.19;0.88;62.73;0.00;9;0;0;3005.00;0
492;0;0;492;1;502;502;11.30;0.81;62.73;0.00;10;0;0;3006.00;0
492;0;0;492;0;502;502;11.61;0.84;62.73;0.00;10;0;0;3007.00;0
492;0;0;492;0;502;502;10.67;0.77;62.73;0.00;10;0;0;3008.00;0
492;0;0;492;0;502;502;9.97;0.72;62.73;0.00;10;0;0;3009.00;0
493;0;0;493;0;502;502;9.41;0.68;62.72;0.00;9;0;0;3010.00;0
493;0;0;493;0;502;502;9.90;0.71;62.72;0.00;9;0;0;3011.00;0
493;0;0;493;1;503;503;9.66;0.70;62.72;0.00;10;0;0;3012.00;0
493;0;0;493;0;503;503;10.30;0.74;62.72;0.00;10;0;0;3013.00;0
493;0;0;493;0;503;503;10.57;0.76;62.72;0.00;10;0;0;3014.00;0
493;0;0;493;0;503;503;10.76;0.77;62.72;0.00;10;0;0;3015.00;0
493;0;0;493;0;503;503;11.01;0.79;62.72;0.00;10;0;0;3016.00;0
493;0;0;493;0;503;503;11.10;0.80;62.72;0.00;10;0;0;3017.00;0
494;0;0;494;1;504;504;9.96;0.72;62.72;0.00;10;0;0;3018.00;0
494;0;0;494;0;504;504;10.49;0.76;62.72;0.00;10;0;0;3019.00;0
494;0;0;494;0;504;504;10.66;0.77;62.72;0.00;10;0;0;3020.00;0
494;0;0;494;0;504;504;10.93;0.79;62.72;0.00;10;0;0;3021.00;0
494;0;1;494;0;504;504;10.61;0.76;62.72;0.00;10;0;0;3022.00;0
495;0;0;495;0;504;504;11.02;0.79;62.71;0.00;9;0;0;3023.00;0
495;0;0;495;1;505;505;10.60;0.76;62.71;0.00;10;0;0;3024.00;0
495;0;0;495;0;505;505;11.05;0.80;62.71;0.00;10;0;0;3025.00;0
495;0;0;495;0;505;505;10.87;0.78;62.71;0.00;10;0;0;3026.00;0
495;0;0;495;0;505;505;10.90;0.78;62.71;0.00;10;0;0;3027.00;0
495;0;0;495;0;505;505;10.40;0.75;62.71;0.00;10;0;0;3028.00;0
495;0;0;495;0;505;505;10.60;0.76;62.71;0.00;10;0;0;3029.00;0
495;0;0;495;1;506;506;9.64;0.69;62.71;0.00;11;0;0;3030.00;0
495;0;0;495;0;506;506;9.95;0.72;62.71;0.00;11;0;0;3031.00;0
495;0;0;495;0;506;506;10.53;0.76;62.71;0.00;11;0;0;3032.00;0
495;0;0;495;0;506;506;10.68;0.77;62.71;0.00;11;0;0;3033.00;0
495;0;1;495;0;506;506;10.83;0.78;62.71;0.00;11;0;0;3034.00;0
495;0;0;495;0;506;506;11.40;0.82;62.71;0.00;11;0;0;3035.00;0
495;0;0;495;1;507;507;11.04;0.80;62.71;0.00;12;0;0;3036.00;0
495;0;0;495;0;507;507;10.71;0.77;62.71;0.00;12;0;0;3037.00;0
495;0;0;495;0;507;507;10.56;0.76;62.71;0.00;12;0;0;3038.00;0
496;0;0;496;0;507;507;11.20;0.81;62.72;0.00;11;0;0;3039.00;0
496;0;0;496;0;507;507;11.53;0.83;62.72;0.00;11;0;0;3040.00;0
497;0;0;497;0;507;507;11.51;0.83;62.73;0.00;10;0;0;3041.00;0
497;0;0;497;1;508;508;10.31;0.74;62.73;0.00;11;0;0;3042.00;0
497;0;0;497;0;508;508;10.93;0.79;62.73;0.00;11;0;0;3043.00;0
497;0;0;497;0;508;508;10.81;0.78;62.73;0.00;11;0;0;3044.00;0
497;0;1;497;0;508;508;11.25;0.81;62.73;0.00;11;0;0;3045.00;0
498;0;0;498;0;508;508;11.75;0.85;62.73;0.00;10;0;0;3046.00;0
498;0;0;498;0;508;508;11.69;0.84;62.73;0.00;10;0;0;3047.00;0
499;0;0;499;1;509;509;10.52;0.76;62.73;0.00;10;0;0;3048.00;0
499;0;0;499;0;509;509;10.35;0.74;62.73;0.00;10;0;0;3049.00;0
499;0;0;499;0;509;509;10.31;0.74;62.73;0.00;10;0;0;3050.00;0
499;0;0;499;0;509;509;10.46;0.75;62.73;0.00;10;0;0;3051.00;0
499;0;0;499;0;509;509;10.30;0.74;62.73;0.00;10;0;0;3052.00;0
500;0;0;500;0;509;509;10.31;0.74;62.72;0.00;9;0;0;3053.00;0
500;0;0;500;1;510;510;9.62;0.69;62.72;0.00;10;0;0;3054.00;0
500;0;0;500;0;510;510;10.17;0.73;62.72;0.00;10;0;0;3055.00;0
500;0;0;500;0;510;510;10.81;0.78;62.72;0.00;10;0;0;3056.00;0
500;0;0;500;0;510;510;10.61;0.76;62.72;0.00;10;0;0;3057.00;0
500;0;0;500;0;510;510;10.85;0.78;62.72;0.00;10;0;0;3058.00;0
501;0;0;501;0;510;510;11.42;0.82;62.71;0.00;9;0;0;3059.00;0
501;0;0;501;1;511;511;10.46;0.75;62.71;0.00;10;0;0;3060.00;0
501;0;0;501;0;511;511;10.56;0.76;62.71;0.00;10;0;0;3061.00;0
501;0;1;501;0;511;511;10.53;0.76;62.71;0.00;10;0;0;3062.00;0
501;0;0;501;0;511;511;10.34;0.74;62.71;0.00;10;0;0;3063.00;0
501;0;0;501;0;511;511;10.33;0.74;62.71;0.00;10;0;0;3064.00;0
501;0;0;501;0;511;511;11.27;0.81;62.71;0.00;10;0;0;3065.00;0
501;0;0;501;1;512;512;10.12;0.73;62.71;0.00;11;0;0;3066.00;0
501;0;0;501;0;512;512;10.14;0.73;62.71;0.00;11;0;0;3067.00;0
501;0;0;501;0;512;512;10.11;0.73;62.71;0.00;11;0;0;3068.00;0
501;0;0;501;0;512;512;10.17;0.73;62.71;0.00;11;0;0;3069.00;0
502;0;0;502;0;512;512;9.95;0.72;62.71;0.00;10;0;0;3070.00;0
502;0;0;502;0;512;512;10.19;0.73;62.71;0.00;10;0;0;3071.00;0
502;0;0;502;1;513;513;9.62;0.69;62.71;0.00;11;0;0;3072.00;0
502;0;0;502;0;513;513;9.78;0.70;62.71;0.00;11;0;0;3073.00;0
502;0;1;502;0;513;513;9.83;0.71;62.71;0.00;11;0;0;3074.00;0
502;0;0;502;0;513;513;10.30;0.74;62.71;0.00;11;0;0;3075.00;0
502;0;0;502;0;513;513;10.65;0.77;62.71;0.00;11;0;0;3076.00;0
503;0;0;503;0;513;513;11.33;0.82;62.72;0.00;10;0;0;3077.00;0
503;0;0;503;1;514;514;10.44;0.75;62.72;0.00;11;0;0;3078.00;0
503;0;0;503;0;514;514;10.89;0.78;62.72;0.00;11;0;0;3079.00;0
503;0;0;503;0;514;514;10.90;0.78;62.72;0.00;11;0;0;3080.00;0
504;0;0;504;0;514;514;10.58;0.76;62.72;0.00;10;0;0;3081.00;0
504;0;0;504;0;514;514;10.61;0.76;62.72;0.00;10;0;0;3082.00;0
505;0;0;505;0;514;514;10.64;0.77;62.71;0.00;9;0;0;3083.00;0
505;0;0;505;1;515;515;10.21;0.74;62.71;0.00;10;0;0;3084.00;0
505;0;1;505;0;515;515;10.70;0.77;62.71;0.00;10;0;0;3085.00;0
505;0;0;505;0;515;515;10.75;0.77;62.71;0.00;10;0;0;3086.00;0
505;0;0;505;0;515;515;10.41;0.75;62.71;0.00;10;0;0;3087.00;0
505;0;0;505;0;515;515;9.94;0.72;62.71;0.00;10;0;0;3088.00;0
505;0;0;505;0;515;515;9.41;0.68;62.71;0.00;10;0;0;3089.00;0
506;0;0;506;1;516;516;8.14;0.59;62.71;0.00;10;0;0;3090.00;0
506;0;0;506;0;516;516;8.28;0.60;62.71;0.00;10;0;0;3091.00;0
506;0;0;506;0;516;516;8.65;0.62;62.71;0.00;10;0;0;3092.00;0
506;0;0;506;0;516;516;8.81;0.63;62.71;0.00;10;0;0;3093.00;0
506;0;0;506;0;516;516;9.44;0.68;62.71;0.00;10;0;0;3094.00;0
506;0;0;506;0;516;516;9.94;0.72;62.71;0.00;10;0;0;3095.00;0
507;0;0;507;1;517;517;8.68;0.63;62.70;0.00;10;0;0;3096.00;0
507;0;0;507;0;517;517;9.22;0.66;62.70;0.00;10;0;0;3097.00;0
507;0;0;507;0;517;517;9.43;0.68;62.70;0.00;10;0;0;3098.00;0
507;0;0;507;0;517;517;9.56;0.69;62.70;0.00;10;0;0;3099.00;0
507;0;0;507;0;517;517;9.88;0.71;62.70;0.00;10;0;0;3100.00;0
507;0;0;507;0;517;517;10.55;0.76;62.70;0.00;10;0;0;3101.00;0
