tripinfo_id,tripinfo_vType,day,sim,CO2_abs,departDelay,waitingTime,waitingCount,timeLoss
flow_1.3,bus,4,1,382768.09654,0.0,8.0,2,38.17
flow_1.4,bus,4,1,381155.77004,0.0,11.0,3,39.56
flow_1.5,bus,4,1,396072.078004,0.0,11.0,1,39.51
flow_1.6,bus,4,1,389630.210729,0.0,11.0,2,37.39
flow_1.7,bus,4,1,376664.380337,0.0,10.0,1,38.6
flow_1.8,bus,4,1,385097.944496,0.0,11.0,2,36.99
flow_1.9,bus,4,1,391915.0093,0.0,11.0,2,40.37
flow_1.10,bus,4,1,385536.554571,0.0,12.0,2,40.5
flow_1.11,bus,4,1,383592.585173,0.0,9.0,2,38.17
flow_0.0,car,5,1,242224.952847,0.0,23.0,1,38.91
flow_0.1,car,5,1,227142.888889,0.14,9.0,1,26.0
flow_0.2,car,5,1,188132.099258,0.28,0.0,0,11.52
flow_0.3,car,5,1,174590.230679,0.42,0.0,0,9.91
flow_0.4,car,5,1,310227.683335,0.56,55.0,1,71.94
flow_0.5,car,5,1,306882.629911,0.7,48.0,1,64.68
flow_0.6,car,5,1,254484.722278,0.84,32.0,1,47.67
flow_0.7,car,5,1,232343.495282,0.98,20.0,1,36.61
flow_0.8,car,5,1,193390.530704,0.12,7.0,1,22.08
flow_0.9,car,5,1,175342.887446,0.26,0.0,0,11.95
flow_0.10,car,5,1,163350.649892,0.4,0.0,0,10.55
flow_0.11,car,5,1,170339.210358,0.54,0.0,0,11.61
flow_0.12,car,5,1,309736.546952,0.68,48.0,1,64.17
flow_0.13,car,5,1,275422.908238,0.82,34.0,1,51.25
flow_0.14,car,5,1,239118.205733,0.96,22.0,1,36.81
flow_0.15,car,5,1,197071.506892,0.1,8.0,1,22.96
flow_0.16,car,5,1,166119.620116,0.24,0.0,0,11.45
flow_0.17,car,5,1,166266.617906,0.38,0.0,0,11.89
flow_0.18,car,5,1,171379.651772,0.52,0.0,0,10.82
flow_0.19,car,5,1,311784.49027,0.66,48.0,1,64.79
flow_0.20,car,5,1,272360.80559,0.8,35.0,1,51.56
flow_0.21,car,5,1,245245.970927,0.94,22.0,1,37.79
flow_0.22,car,5,1,198184.94756,0.08,7.0,1,23.17
flow_0.23,car,5,1,158948.673639,0.22,0.0,0,11.36
flow_0.24,car,5,1,159644.1491,0.36,0.0,0,10.67
flow_0.25,car,5,1,322912.808618,0.5,58.0,1,74.82
flow_0.26,car,5,1,296805.364607,0.64,46.0,1,63.47
flow_0.27,car,5,1,275701.638037,0.78,35.0,1,52.41
flow_0.28,car,5,1,235598.48912,0.92,19.0,1,35.41
flow_0.29,car,5,1,214199.071056,0.06,9.0,1,26.46
flow_0.30,car,5,1,172340.957293,0.2,0.0,0,11.56
flow_0.31,car,5,1,174272.396506,0.34,0.0,0,11.97
flow_0.32,car,5,1,163059.851772,0.48,0.0,0,9.24
flow_0.33,car,5,1,301455.233796,0.62,50.0,1,64.39
flow_0.34,car,5,1,274263.171337,0.76,34.0,1,50.78
flow_0.35,car,5,1,245151.590996,0.9,21.0,1,36.98
flow_0.36,car,5,1,218903.367031,0.04,9.0,1,26.05
flow_0.37,car,5,1,178576.237091,0.18,0.0,0,11.07
flow_0.38,car,5,1,172525.81232,0.32,0.0,0,10.37
flow_0.39,car,5,1,328823.370125,0.46,59.0,1,76.33
flow_0.40,car,5,1,310981.975647,0.6,48.0,1,64.02
flow_0.41,car,5,1,273879.849129,0.74,35.0,1,51.76
flow_0.42,car,5,1,244820.899919,0.88,23.0,1,38.04
flow_0.43,car,5,1,214214.212156,0.02,11.0,1,26.4
flow_0.44,car,5,1,189628.361502,0.16,0.0,0,11.99
flow_0.45,car,5,1,173902.317607,0.3,0.0,0,11.93
flow_0.46,car,5,1,318349.231087,0.44,57.0,1,73.92
flow_0.47,car,5,1,282214.255219,0.58,47.0,1,60.72
flow_0.48,car,5,1,251545.944144,0.72,31.0,1,47.3
flow_0.49,car,5,1,251337.645667,0.86,22.0,1,38.69
flow_0.50,car,5,1,218707.152003,0.0,10.0,1,26.37
flow_0.51,car,5,1,183962.970936,0.14,0.0,0,11.68
flow_0.52,car,5,1,176147.139379,0.28,0.0,0,11.88
flow_0.53,car,5,1,170328.687999,0.42,0.0,0,10.82
flow_0.54,car,5,1,286694.671764,0.56,47.0,1,61.18
flow_0.55,car,5,1,275358.502012,0.7,36.0,1,51.28
flow_0.56,car,5,1,245704.525928,0.84,22.0,1,38.29
flow_0.57,car,5,1,207654.321624,0.98,8.0,1,24.63
flow_0.58,car,5,1,181064.436049,0.12,0.0,0,11.2
flow_0.59,car,5,1,176244.652975,0.26,0.0,0,11.7
flow_0.60,car,5,1,172441.829309,0.4,0.0,0,10.69
flow_0.61,car,5,1,303162.653933,0.54,46.0,1,63.9
flow_0.62,car,5,1,259759.698972,0.68,32.0,1,49.48
flow_0.63,car,5,1,228136.971585,0.82,20.0,1,34.79
flow_0.64,car,5,1,197654.124301,0.96,6.0,1,21.85
flow_0.65,car,5,1,163600.485454,0.1,0.0,0,11.6
flow_0.66,car,5,1,159813.526593,0.24,0.0,0,10.36
flow_0.67,car,5,1,175150.874745,0.38,0.0,0,10.98
flow_0.68,car,5,1,311996.13049,0.52,48.0,1,64.28
flow_0.69,car,5,1,269373.075951,0.66,33.0,1,51.34
flow_0.70,car,5,1,233119.856658,0.8,21.0,1,36.91
flow_0.71,car,5,1,216581.22352,0.94,9.0,1,24.24
flow_0.72,car,5,1,171949.328221,0.08,0.0,0,12.22
flow_0.73,car,5,1,167795.868767,0.22,0.0,0,11.18
flow_0.74,car,5,1,163789.292074,0.36,0.0,0,11.1
flow_0.75,car,5,1,304751.586668,0.5,47.0,1,64.39
flow_0.76,car,5,1,281718.725855,0.64,34.0,1,51.88
flow_0.77,car,5,1,252895.999394,0.78,24.0,1,38.99
flow_0.78,car,5,1,220636.228651,0.92,9.0,1,25.5
flow_0.79,car,5,1,181834.604548,0.06,0.0,0,10.67
flow_0.80,car,5,1,170092.631156,0.2,0.0,0,10.18
flow_0.81,car,5,1,169963.413758,0.34,0.0,0,9.58
flow_0.82,car,5,1,305387.918238,0.48,48.0,1,63.69
flow_0.83,car,5,1,274815.987044,0.62,35.0,1,51.33
flow_0.84,car,5,1,251883.71621,0.76,23.0,1,38.43
flow_0.85,car,5,1,217545.790006,0.9,9.0,1,24.94
flow_0.86,car,5,1,180139.137076,0.04,0.0,0,12.25
flow_0.87,car,5,1,177442.16018,0.18,0.0,0,11.58
flow_0.88,car,5,1,322842.72616,0.32,57.0,1,74.01
flow_0.89,car,5,1,280567.363988,0.46,42.0,1,59.38
flow_0.90,car,5,1,261809.884454,0.6,33.0,1,49.2
flow_0.91,car,5,1,247135.202909,0.74,21.0,1,38.66
flow_0.92,car,5,1,219520.080549,0.88,9.0,1,25.15
flow_0.93,car,5,1,176563.287237,0.02,0.0,0,12.67
flow_0.94,car,5,1,166951.438785,0.16,0.0,0,10.79
flow_0.95,car,5,1,163462.027522,0.3,0.0,0,10.62
flow_0.96,car,5,1,315011.29421,0.44,49.0,1,64.26
flow_0.97,car,5,1,281817.629971,0.58,36.0,1,51.65
flow_0.98,car,5,1,239591.717397,0.72,21.0,1,37.11
flow_0.99,car,5,1,206227.1984,0.86,7.0,1,24.78
flow_0.100,car,5,1,163294.441118,0.0,0.0,0,11.61
flow_0.101,car,5,1,170811.447272,0.14,0.0,0,10.78
flow_0.102,car,5,1,164097.796643,0.28,0.0,0,10.26
flow_0.103,car,5,1,300701.75391,0.42,47.0,1,64.93
flow_0.104,car,5,1,275251.621129,0.56,34.0,1,51.56
flow_0.105,car,5,1,253679.77264,0.7,21.0,1,38.95
flow_0.106,car,5,1,212628.419116,0.84,7.0,1,23.7
flow_0.107,car,5,1,168679.899496,0.98,0.0,0,11.89
flow_0.108,car,5,1,166365.315464,0.12,0.0,0,10.96
flow_0.109,car,5,1,177815.798648,0.26,0.0,0,10.57
flow_0.110,car,5,1,311969.166166,0.4,48.0,1,63.75
flow_0.111,car,5,1,279376.587493,0.54,35.0,1,51.32
flow_0.112,car,5,1,255979.741933,0.68,23.0,1,39.39
flow_0.113,car,5,1,215648.096501,0.82,9.0,1,24.81
flow_0.114,car,5,1,172779.65827,0.96,0.0,0,11.93
flow_0.115,car,5,1,165313.338978,0.1,0.0,0,11.04
flow_0.116,car,5,1,169348.192691,0.24,0.0,0,11.17
flow_0.117,car,5,1,306472.525767,0.38,50.0,1,64.87
flow_0.118,car,5,1,272561.443198,0.52,37.0,1,51.73
flow_0.119,car,5,1,250279.336279,0.66,22.0,1,37.91
flow_0.120,car,5,1,216763.475773,0.8,9.0,1,25.26
flow_0.121,car,5,1,170677.828539,0.94,0.0,0,10.05
flow_0.122,car,5,1,174058.648006,0.08,0.0,0,11.51
flow_0.123,car,5,1,306696.398522,0.22,56.0,1,71.24
flow_0.124,car,5,1,307958.64936,0.36,48.0,1,64.79
flow_0.125,car,5,1,274902.493449,0.5,34.0,1,50.61
flow_0.126,car,5,1,251561.568172,0.64,22.0,1,38.3
flow_0.127,car,5,1,218108.586689,0.78,8.0,1,24.99
flow_0.128,car,5,1,174614.703169,0.92,0.0,0,12.54
flow_0.129,car,5,1,168952.22146,0.06,0.0,0,11.41
flow_0.130,car,5,1,170304.771056,0.2,0.0,0,9.27
flow_0.131,car,5,1,302380.439845,0.34,48.0,1,64.04
flow_0.132,car,5,1,279651.728728,0.48,35.0,1,50.65
flow_0.133,car,5,1,248009.840927,0.62,22.0,1,39.03
flow_0.134,car,5,1,212663.751484,0.76,10.0,1,25.29
flow_0.135,car,5,1,167672.963808,0.9,0.0,0,9.97
flow_0.136,car,5,1,163323.833549,0.04,0.0,0,9.95
flow_0.137,car,5,1,165207.982622,0.18,0.0,0,9.77
flow_0.138,car,5,1,298369.364783,0.32,48.0,1,62.16
flow_0.139,car,5,1,280494.209453,0.46,36.0,1,50.64
flow_0.140,car,5,1,209493.51606,0.6,15.0,1,29.79
flow_0.141,car,5,1,218647.118707,0.74,10.0,1,25.64
flow_0.142,car,5,1,165301.877547,0.88,0.0,0,10.91
flow_0.143,car,5,1,179601.958143,0.02,0.0,0,11.58
flow_0.144,car,5,1,168423.932283,0.16,0.0,0,11.13
flow_0.145,car,5,1,309827.923255,0.3,48.0,1,65.03
flow_0.146,car,5,1,276450.946124,0.44,33.0,1,50.22
flow_0.147,car,5,1,255567.898855,0.58,23.0,1,39.38
flow_0.148,car,5,1,220756.715274,0.72,9.0,1,25.81
flow_0.149,car,5,1,169136.225757,0.86,0.0,0,12.11
flow_0.150,car,5,1,164172.796935,0.0,0.0,0,10.55
flow_0.151,car,5,1,163736.629897,0.14,0.0,0,11.24
flow_0.152,car,5,1,310749.51811,0.28,50.0,1,65.42
flow_0.153,car,5,1,260428.891832,0.42,34.0,1,49.68
flow_0.154,car,5,1,248504.11202,0.56,23.0,1,39.22
flow_0.155,car,5,1,198822.821468,0.7,6.0,1,21.75
flow_0.156,car,5,1,166669.149865,0.84,0.0,0,11.12
flow_0.157,car,5,1,172403.899728,0.98,0.0,0,11.6
flow_0.158,car,5,1,165648.711165,0.12,0.0,0,10.84
flow_0.159,car,5,1,304803.861438,0.26,48.0,1,64.55
flow_0.160,car,5,1,267607.21828,0.4,32.0,1,48.27
flow_0.161,car,5,1,243488.208887,0.54,22.0,1,37.64
flow_0.162,car,5,1,216832.286046,0.68,10.0,1,25.87
flow_0.163,car,5,1,167264.913104,0.82,0.0,0,11.09
flow_0.164,car,5,1,164708.864475,0.96,0.0,0,10.58
flow_0.165,car,5,1,169426.97517,0.1,0.0,0,10.82
flow_0.166,car,5,1,289365.533202,0.24,45.0,1,61.99
flow_0.167,car,5,1,260560.601436,0.38,33.0,1,48.4
flow_0.168,car,5,1,247302.765259,0.52,23.0,1,38.38
flow_0.169,car,5,1,206229.6758,0.66,9.0,1,23.29
flow_0.170,car,5,1,162882.597574,0.8,0.0,0,11.01
flow_0.171,car,5,1,166202.861571,0.94,0.0,0,10.82
flow_0.172,car,5,1,173976.651215,0.08,0.0,0,10.18
flow_0.173,car,5,1,310378.208212,0.22,48.0,1,64.81
flow_0.174,car,5,1,282662.022652,0.36,36.0,1,51.51
flow_0.175,car,5,1,244414.320658,0.5,22.0,1,39.28
flow_0.176,car,5,1,216951.407287,0.64,8.0,1,25.47
flow_0.177,car,5,1,172255.42082,0.78,0.0,0,12.75
flow_0.178,car,5,1,165855.382973,0.92,0.0,0,10.23
flow_0.179,car,5,1,326537.36444,0.06,58.0,1,75.74
flow_0.180,car,5,1,295889.631283,0.2,46.0,1,62.25
flow_0.181,car,5,1,282082.374709,0.34,37.0,1,51.44
flow_0.182,car,5,1,226067.550975,0.48,19.0,1,35.82
flow_0.183,car,5,1,213303.729103,0.62,9.0,1,25.18
flow_0.184,car,5,1,168173.095347,0.76,0.0,0,10.56
flow_0.185,car,5,1,169788.211992,0.9,0.0,0,11.88
flow_0.186,car,5,1,327221.397365,0.04,58.0,1,75.34
flow_0.187,car,5,1,305855.190491,0.18,48.0,1,64.8
flow_0.188,car,5,1,281990.656668,0.32,35.0,1,51.47
flow_0.189,car,5,1,225098.659021,0.46,18.0,1,32.42
flow_0.190,car,5,1,220105.584133,0.6,10.0,1,25.41
flow_0.191,car,5,1,165427.688162,0.74,0.0,0,10.43
flow_0.192,car,5,1,170146.352467,0.88,0.0,0,11.51
flow_0.193,car,5,1,304820.879976,0.02,57.0,1,71.7
flow_0.194,car,5,1,294639.445234,0.16,46.0,1,63.01
flow_0.195,car,5,1,249391.81198,0.3,31.0,1,48.17
flow_0.196,car,5,1,244648.176166,0.44,20.0,1,38.3
flow_0.197,car,5,1,216894.99307,0.58,7.0,1,24.56
flow_0.198,car,5,1,164450.132408,0.72,0.0,0,11.23
flow_0.199,car,5,1,168057.206787,0.86,0.0,0,10.86
flow_0.200,car,5,1,178060.832695,0.0,0.0,0,11.39
flow_0.201,car,5,1,302916.716786,0.14,47.0,1,64.05
flow_0.202,car,5,1,276937.38385,0.28,33.0,1,49.94
flow_0.203,car,5,1,242811.428184,0.42,22.0,1,37.9
flow_0.204,car,5,1,222053.328445,0.56,10.0,1,25.74
flow_0.205,car,5,1,168748.022537,0.7,0.0,0,11.95
flow_0.206,car,5,1,161365.363133,0.84,0.0,0,11.77
flow_0.207,car,5,1,167657.733193,0.98,0.0,0,10.21
flow_0.208,car,5,1,284756.04535,0.12,44.0,1,59.04
flow_0.209,car,5,1,283480.77265,0.26,36.0,1,51.21
flow_0.210,car,5,1,242784.443717,0.4,22.0,1,37.54
flow_0.211,car,5,1,215931.139476,0.54,10.0,1,25.41
flow_0.212,car,5,1,170944.214065,0.68,0.0,0,10.48
flow_0.213,car,5,1,171632.654851,0.82,0.0,0,11.48
flow_0.214,car,5,1,161719.209497,0.96,0.0,0,9.91
flow_0.215,car,5,1,311678.256021,0.1,49.0,1,65.37
flow_0.216,car,5,1,246298.337255,0.24,28.0,1,46.27
flow_0.217,car,5,1,243760.928583,0.38,22.0,1,38.95
flow_0.218,car,5,1,219171.58854,0.52,9.0,1,25.06
flow_0.219,car,5,1,174313.463456,0.66,0.0,0,11.56
flow_0.220,car,5,1,164793.521957,0.8,0.0,0,9.97
flow_0.221,car,5,1,163352.412824,0.94,0.0,0,9.84
flow_0.222,car,5,1,303936.129482,0.08,49.0,1,64.87
flow_0.223,car,5,1,277731.617062,0.22,34.0,1,50.88
flow_0.224,car,5,1,246652.528136,0.36,23.0,1,39.29
flow_0.225,car,5,1,214315.149094,0.5,9.0,1,25.43
flow_0.226,car,5,1,166983.259435,0.64,0.0,0,10.34
flow_0.227,car,5,1,159684.829073,0.78,0.0,0,11.5
flow_0.228,car,5,1,161339.365642,0.92,0.0,0,10.78
flow_0.229,car,5,1,307374.994967,0.06,51.0,1,64.21
flow_0.230,car,5,1,255042.098252,0.2,33.0,1,47.67
flow_0.231,car,5,1,242203.92351,0.34,22.0,1,38.59
flow_0.232,car,5,1,211119.459649,0.48,8.0,1,25.41
flow_0.233,car,5,1,167984.877374,0.62,0.0,0,10.29
flow_0.234,car,5,1,174100.831603,0.76,0.0,0,10.89
flow_0.235,car,5,1,320160.867364,0.9,60.0,1,75.48
flow_0.236,car,5,1,307263.455236,0.04,49.0,1,63.76
flow_0.237,car,5,1,280464.694109,0.18,35.0,1,51.16
flow_0.238,car,5,1,242817.458309,0.32,23.0,1,38.64
flow_0.239,car,5,1,208337.806512,0.46,10.0,1,25.27
flow_0.240,car,5,1,170049.560488,0.6,0.0,0,11.37
flow_0.241,car,5,1,165289.559713,0.74,0.0,0,10.75
flow_0.242,car,5,1,335118.0209,0.88,60.0,1,76.18
flow_0.243,car,5,1,291179.870095,0.02,46.0,1,62.2
flow_0.244,car,5,1,257945.825721,0.16,34.0,1,48.16
flow_0.245,car,5,1,249530.507973,0.3,24.0,1,37.99
flow_0.246,car,5,1,211595.078079,0.44,7.0,1,23.94
flow_0.247,car,5,1,163421.438902,0.58,0.0,0,11.07
flow_0.248,car,5,1,155324.834128,0.72,0.0,0,11.08
flow_0.249,car,5,1,329189.32265,0.86,59.0,1,74.78
flow_0.250,car,5,1,301155.078371,0.0,50.0,1,64.09
flow_0.251,car,5,1,274590.264975,0.14,33.0,1,51.7
flow_0.252,car,5,1,214773.807759,0.28,20.0,1,33.32
flow_0.253,car,5,1,179975.770989,0.42,0.0,0,16.54
flow_0.254,car,5,1,180598.401804,0.56,0.0,0,10.69
flow_0.255,car,5,1,176063.083263,0.7,0.0,0,12.0
flow_0.256,car,5,1,165895.801874,0.84,0.0,0,9.89
flow_0.257,car,5,1,303586.413885,0.98,48.0,1,63.21
flow_0.258,car,5,1,266546.424027,0.12,34.0,1,50.02
flow_0.259,car,5,1,242732.537083,0.26,21.0,1,38.06
flow_0.260,car,5,1,206975.81401,0.4,8.0,1,22.39
flow_0.261,car,5,1,168718.799238,0.54,0.0,0,10.61
flow_0.262,car,5,1,171693.250591,0.68,0.0,0,11.08
flow_0.263,car,5,1,314511.883156,0.82,57.0,1,72.37
flow_0.264,car,5,1,302084.517001,0.96,47.0,1,63.39
flow_0.265,car,5,1,269267.413444,0.1,33.0,1,50.64
flow_0.266,car,5,1,222168.672573,0.24,18.0,1,33.81
flow_0.267,car,5,1,216903.929868,0.38,6.0,1,24.85
flow_0.268,car,5,1,164561.099553,0.52,0.0,0,10.51
flow_0.269,car,5,1,163773.27599,0.66,0.0,0,10.87
flow_0.270,car,5,1,329052.534803,0.8,59.0,1,76.59
flow_0.271,car,5,1,296553.164149,0.94,46.0,1,62.59
flow_0.272,car,5,1,265947.148974,0.08,35.0,1,51.27
flow_0.273,car,5,1,250379.172316,0.22,23.0,1,38.91
flow_0.274,car,5,1,203771.928237,0.36,7.0,1,23.49
flow_0.275,car,5,1,167267.406118,0.5,0.0,0,11.0
flow_0.276,car,5,1,158605.51156,0.64,0.0,0,11.17
flow_0.277,car,5,1,334767.658929,0.78,57.0,1,75.93
flow_0.278,car,5,1,293890.608303,0.92,44.0,1,61.98
flow_0.279,car,5,1,254771.640494,0.06,32.0,1,48.9
flow_0.280,car,5,1,248716.332716,0.2,21.0,1,38.09
flow_0.281,car,5,1,218161.722269,0.34,11.0,1,26.05
flow_0.282,car,5,1,172018.265485,0.48,0.0,0,11.88
flow_0.283,car,5,1,168860.225209,0.62,0.0,0,11.45
flow_0.284,car,5,1,329244.93594,0.76,60.0,1,76.13
flow_0.285,car,5,1,304850.772523,0.9,48.0,1,64.25
flow_0.286,car,5,1,277988.994499,0.04,36.0,1,51.52
flow_0.287,car,5,1,243794.101449,0.18,19.0,1,36.79
flow_0.288,car,5,1,213363.381519,0.32,9.0,1,25.41
flow_0.289,car,5,1,172574.724067,0.46,0.0,0,12.68
flow_0.290,car,5,1,167757.751445,0.6,0.0,0,11.05
flow_0.291,car,5,1,167296.383631,0.74,0.0,0,10.29
flow_0.292,car,5,1,301192.727992,0.88,48.0,1,63.43
flow_0.293,car,5,1,264087.552681,0.02,34.0,1,49.35
flow_0.294,car,5,1,243659.881384,0.16,21.0,1,37.89
flow_0.295,car,5,1,214260.184212,0.3,10.0,1,26.13
flow_0.296,car,5,1,173486.709407,0.44,0.0,0,11.7
flow_0.297,car,5,1,172819.206756,0.58,0.0,0,11.43
flow_0.298,car,5,1,334243.706544,0.72,59.0,1,75.89
flow_0.299,car,5,1,304136.191105,0.86,48.0,1,63.41
flow_0.300,car,5,1,275066.327191,0.0,36.0,1,51.24
flow_0.301,car,5,1,237440.66467,0.14,19.0,1,35.41
flow_0.302,car,5,1,211044.66613,0.28,9.0,1,25.58
flow_0.303,car,5,1,169451.160313,0.42,0.0,0,11.3
flow_0.304,car,5,1,168250.757441,0.56,0.0,0,10.86
flow_0.305,car,5,1,171106.727496,0.7,0.0,0,10.87
flow_0.306,car,5,1,308221.772265,0.84,47.0,1,63.03
flow_0.307,car,5,1,273122.145183,0.98,36.0,1,50.37
flow_0.308,car,5,1,238413.205933,0.12,22.0,1,37.84
flow_0.309,car,5,1,211683.76301,0.26,10.0,1,25.24
flow_0.310,car,5,1,174070.000233,0.4,0.0,0,10.79
flow_0.311,car,5,1,167661.434768,0.54,0.0,0,9.88
flow_0.312,car,5,1,308738.495771,0.68,55.0,1,72.85
flow_0.313,car,5,1,287309.666562,0.82,45.0,1,59.25
flow_0.314,car,5,1,249625.845378,0.96,30.0,1,44.4
flow_0.315,car,5,1,234245.347154,0.1,20.0,1,37.08
flow_0.316,car,5,1,214715.245603,0.24,9.0,1,24.96
flow_0.317,car,5,1,166489.919813,0.38,0.0,0,11.21
flow_0.318,car,5,1,171546.403868,0.52,0.0,0,10.96
flow_0.319,car,5,1,332604.86638,0.66,58.0,1,75.71
flow_0.320,car,5,1,289135.375632,0.8,46.0,1,60.98
flow_0.321,car,5,1,268826.079003,0.94,35.0,1,48.54
flow_0.322,car,5,1,253229.74757,0.08,23.0,1,38.78
flow_0.323,car,5,1,215690.121176,0.22,7.0,1,24.81
flow_0.324,car,5,1,167978.829489,0.36,0.0,0,12.32
flow_0.325,car,5,1,167249.533125,0.5,0.0,0,9.56
flow_0.326,car,5,1,324278.422545,0.64,58.0,1,72.86
flow_0.327,car,5,1,303287.272812,0.78,48.0,1,63.62
flow_0.328,car,5,1,270252.246904,0.92,34.0,1,50.9
flow_0.329,car,5,1,244511.355257,0.06,22.0,1,37.78
flow_0.330,car,5,1,222574.091628,0.2,9.0,1,25.18
flow_0.331,car,5,1,165405.216274,0.34,0.0,0,11.41
flow_0.332,car,5,1,162948.798968,0.48,0.0,0,10.29
flow_0.333,car,5,1,332962.987503,0.62,59.0,1,76.25
flow_0.334,car,5,1,293816.110911,0.76,44.0,1,61.88
flow_0.335,car,5,1,267049.135198,0.9,34.0,1,50.32
flow_0.336,car,5,1,242376.259971,0.04,23.0,1,38.19
flow_0.337,car,5,1,196014.133447,0.18,6.0,1,20.1
flow_0.338,car,5,1,173081.540457,0.32,0.0,0,10.44
flow_0.339,car,5,1,167735.194619,0.46,0.0,0,10.51
flow_0.340,car,5,1,332802.817708,0.6,59.0,1,76.78
flow_0.341,car,5,1,273672.786515,0.74,42.0,1,57.21
flow_0.342,car,5,1,268099.190475,0.88,34.0,1,49.32
flow_0.343,car,5,1,250417.400491,0.02,23.0,1,38.37
flow_0.344,car,5,1,211752.014531,0.16,9.0,1,24.64
flow_0.345,car,5,1,172272.078088,0.3,0.0,0,11.06
flow_0.346,car,5,1,174612.771934,0.44,0.0,0,10.61
flow_0.347,car,5,1,325507.544255,0.58,60.0,1,74.53
flow_0.348,car,5,1,308334.685609,0.72,50.0,1,63.94
flow_0.349,car,5,1,252443.498571,0.86,29.0,1,46.54
flow_0.350,car,5,1,246841.336198,0.0,21.0,1,38.66
flow_0.351,car,5,1,208706.016688,0.14,8.0,1,24.17
flow_0.352,car,5,1,179363.175503,0.28,0.0,0,10.72
flow_0.353,car,5,1,168749.105964,0.42,0.0,0,11.51
flow_0.354,car,5,1,334101.024092,0.56,59.0,1,76.07
flow_0.355,car,5,1,305029.635506,0.7,50.0,1,63.2
flow_0.356,car,5,1,271849.539792,0.84,34.0,1,50.82
flow_0.357,car,5,1,238973.424086,0.98,19.0,1,36.92
flow_0.358,car,5,1,212307.113268,0.12,8.0,1,25.89
flow_0.359,car,5,1,169768.661788,0.26,0.0,0,12.89
flow_0.360,car,5,1,174015.231763,0.4,0.0,0,11.91
flow_0.361,car,5,1,164605.135553,0.54,0.0,0,10.59
flow_0.362,car,5,1,307748.247388,0.68,47.0,1,63.49
flow_0.363,car,5,1,257076.060208,0.82,30.0,1,47.71
flow_0.364,car,5,1,234043.127923,0.96,19.0,1,35.9
flow_0.365,car,5,1,178948.143384,0.1,4.0,1,18.79
flow_0.366,car,5,1,159081.716129,0.24,0.0,0,11.04
flow_0.367,car,5,1,172838.957179,0.38,0.0,0,10.08
flow_0.368,car,5,1,314476.720847,0.52,58.0,1,74.91
flow_0.369,car,5,1,279906.895195,0.66,44.0,1,59.04
flow_0.370,car,5,1,256479.126989,0.8,30.0,1,45.83
flow_0.371,car,5,1,236478.185012,0.94,19.0,1,36.41
flow_0.372,car,5,1,187400.388118,0.08,5.0,1,20.19
flow_0.373,car,5,1,180623.296116,0.22,0.0,0,10.84
flow_0.374,car,5,1,168968.28125,0.36,0.0,0,12.31
flow_0.375,car,5,1,332794.258764,0.5,59.0,1,75.95
flow_0.376,car,5,1,291403.192533,0.64,43.0,1,59.86
flow_0.377,car,5,1,279985.809132,0.78,36.0,1,51.13
flow_0.378,car,5,1,232207.365059,0.92,19.0,1,34.05
flow_0.379,car,5,1,208128.373029,0.06,9.0,1,24.99
flow_0.380,car,5,1,164721.540355,0.2,0.0,0,10.26
flow_0.381,car,5,1,172152.2631,0.34,0.0,0,10.97
flow_0.382,car,5,1,171744.146692,0.48,0.0,0,10.94
flow_0.383,car,5,1,307326.107334,0.62,46.0,1,63.55
flow_0.384,car,5,1,270941.961323,0.76,35.0,1,50.39
flow_0.385,car,5,1,242174.210253,0.9,22.0,1,37.18
flow_0.386,car,5,1,213444.220617,0.04,11.0,1,25.45
flow_0.387,car,5,1,182103.965432,0.18,0.0,0,10.35
flow_0.388,car,5,1,168278.433626,0.32,0.0,0,12.05
flow_0.389,car,5,1,173779.859345,0.46,0.0,0,10.78
flow_0.390,car,5,1,307758.271892,0.6,47.0,1,63.51
flow_0.391,car,5,1,275041.616845,0.74,33.0,1,49.68
flow_0.392,car,5,1,239695.797621,0.88,21.0,1,36.87
flow_0.393,car,5,1,216750.371729,0.02,9.0,1,25.31
flow_0.394,car,5,1,169664.387969,0.16,0.0,0,11.12
flow_0.395,car,5,1,172240.380059,0.3,0.0,0,10.46
flow_0.396,car,5,1,311757.086653,0.44,57.0,1,71.99
flow_0.397,car,5,1,304162.455437,0.58,47.0,1,62.17
flow_0.398,car,5,1,268675.719874,0.72,34.0,1,50.44
flow_0.399,car,5,1,254789.519443,0.86,23.0,1,37.57
flow_0.400,car,5,1,213574.778655,0.0,10.0,1,24.96
flow_0.401,car,5,1,162468.681852,0.14,0.0,0,11.8
flow_0.402,car,5,1,161058.935561,0.28,0.0,0,10.67
flow_0.403,car,5,1,175902.473955,0.42,0.0,0,10.41
flow_0.404,car,5,1,306151.725939,0.56,46.0,1,63.25
flow_0.405,car,5,1,270371.903576,0.7,35.0,1,50.41
flow_0.406,car,5,1,242630.134039,0.84,21.0,1,37.29
flow_0.407,car,5,1,202476.025723,0.98,7.0,1,21.91
flow_0.408,car,5,1,176558.532381,0.12,0.0,0,10.14
flow_0.409,car,5,1,169698.613519,0.26,0.0,0,12.23
flow_0.410,car,5,1,172481.889333,0.4,0.0,0,10.35
flow_0.411,car,5,1,299172.006708,0.54,47.0,1,64.27
flow_0.412,car,5,1,280551.787334,0.68,35.0,1,50.72
